BLOCK00/SES002/SA002S12	SES002	2.02827	17.2722	15.2439
BLOCK17/SES172/SA172S27	SES172	1.76407	16.9902	15.2261
BLOCK17/SES172/SA172S29	SES172	2.03292	17.441	15.4081
BLOCK17/SES175/SA175S11	SES175	0.863792	16.3367	15.4729
BLOCK17/SES175/SA175S13	SES175	1.15045	16.3154	15.1649
BLOCK17/SES175/SA175S23	SES175	1.44127	16.5132	15.0719
BLOCK17/SES175/SA175S25	SES175	0.737129	14.3663	13.6291
BLOCK17/SES175/SA175S28	SES175	1.26107	17.1659	15.9048
BLOCK17/SES177/SA177S15	SES177	0.399669	16.0286	15.6289
BLOCK17/SES177/SA177S17	SES177	0.42951	16.0544	15.6249
BLOCK17/SES177/SA177S23	SES177	-0.0829563	15.1571	15.24
BLOCK17/SES177/SA177S26	SES177	0.951502	18.1825	17.231
BLOCK17/SES177/SA177S28	SES177	0.786015	16.6949	15.9089
BLOCK18/SES180/SA180S13	SES180	0.114888	15.3318	15.2169
BLOCK18/SES180/SA180S15	SES180	0.999821	15.8262	14.8264
BLOCK18/SES180/SA180S24	SES180	0.483088	17.1317	16.6486
BLOCK18/SES180/SA180S26	SES180	0.980082	16.8191	15.8391
BLOCK18/SES180/SA180S29	SES180	1.29314	16.2541	14.9609
BLOCK18/SES183/SA183S13	SES183	1.65285	15.1311	13.4782
BLOCK18/SES183/SA183S14	SES183	0.315539	14.2897	13.9742
BLOCK18/SES183/SA183S24	SES183	1.72052	14.3231	12.6025
BLOCK18/SES183/SA183S27	SES183	1.26001	14.8964	13.6364
BLOCK18/SES183/SA183S29	SES183	1.02732	15.9346	14.9073
BLOCK18/SES187/SA187S13	SES187	0.884503	16.004	15.1195
BLOCK18/SES187/SA187S14	SES187	0.874919	15.3781	14.5032
BLOCK18/SES187/SA187S24	SES187	2.04479	15.5223	13.4776
BLOCK18/SES187/SA187S27	SES187	1.65627	15.8416	14.1853
BLOCK18/SES187/SA187S29	SES187	1.22353	16.3355	15.112
BLOCK18/SES189/SA189S10	SES189	1.51593	14.868	13.3521
BLOCK18/SES189/SA189S13	SES189	1.72651	14.6234	12.8968
BLOCK18/SES189/SA189S24	SES189	1.84877	14.7788	12.93
BLOCK18/SES189/SA189S26	SES189	1.39907	15.6379	14.2388
BLOCK18/SES189/SA189S29	SES189	2.04138	15.6443	13.6029
BLOCK20/SES202/SA202S12	SES202	1.69159	13.5547	11.8631
BLOCK20/SES202/SA202S14	SES202	2.38451	15.7544	13.3698
BLOCK20/SES202/SA202S24	SES202	1.36385	15.5778	14.214
BLOCK20/SES202/SA202S27	SES202	1.68146	17.4478	15.7663
BLOCK20/SES202/SA202S29	SES202	1.83119	16.7133	14.8821
BLOCK20/SES206/SA206S15	SES206	0.0349169	15.788	15.7531
BLOCK20/SES206/SA206S17	SES206	2.28189	18.3043	16.0224
BLOCK20/SES206/SA206S24	SES206	2.44076	18.5518	16.111
BLOCK20/SES206/SA206S27	SES206	2.46856	17.4026	14.934
BLOCK20/SES206/SA206S29	SES206	1.75866	18.5727	16.814
BLOCK22/SES226/SA226S12	SES226	2.13472	16.4955	14.3608
BLOCK22/SES226/SA226S13	SES226	0.0858784	14.2889	14.203
BLOCK22/SES226/SA226S20	SES226	1.69133	15.8185	14.1271
BLOCK22/SES226/SA226S23	SES226	1.79758	16.5615	14.7639
BLOCK22/SES226/SA226S28	SES226	2.5673	17.2303	14.663
BLOCK25/SES259/SA259S13	SES259	4.79555	18.818	14.0225
BLOCK25/SES259/SA259S14	SES259	2.9142	17.4918	14.5776
BLOCK25/SES259/SA259S22	SES259	2.64725	17.1947	14.5474
BLOCK25/SES259/SA259S24	SES259	2.7845	18.8448	16.0603
BLOCK25/SES259/SA259S28	SES259	2.62982	17.521	14.8912
BLOCK27/SES270/SA270S14	SES270	3.075	15.7555	12.6805
BLOCK27/SES270/SA270S16	SES270	1.39816	15.2139	13.8158
BLOCK27/SES270/SA270S22	SES270	3.21424	16.3597	13.1455
BLOCK27/SES270/SA270S26	SES270	1.67625	13.8965	12.2202
BLOCK27/SES270/SA270S28	SES270	1.68388	15.8193	14.1354
BLOCK27/SES275/SA275S17	SES275	1.79488	16.3072	14.5124
BLOCK27/SES275/SA275S18	SES275	0.901261	16.0164	15.1152
BLOCK27/SES275/SA275S24	SES275	1.16753	14.862	13.6945
BLOCK27/SES275/SA275S26	SES275	1.40077	16.2886	14.8878
BLOCK27/SES275/SA275S28	SES275	0.708512	15.8829	15.1744
BLOCK29/SES292/SA292S10	SES292	0.72952	15.6157	14.8862
BLOCK29/SES292/SA292S12	SES292	0.467956	15.6212	15.1532
BLOCK29/SES292/SA292S22	SES292	0.722373	16.5659	15.8435
BLOCK29/SES292/SA292S24	SES292	0.795996	16.2324	15.4364
BLOCK29/SES292/SA292S27	SES292	0.588404	16.5036	15.9152
BLOCK00/SES001/SA001S14	SES062	-2.42431	10.8246	13.2489
BLOCK00/SES001/SA001S14	SES082	-2.29663	10.9523	13.2489
BLOCK00/SES001/SA001S14	SES106	-2.01979	11.2291	13.2489
BLOCK00/SES001/SA001S14	SES206	-1.91656	11.3323	13.2489
BLOCK00/SES001/SA001S15	SES062	-2.19116	12.6939	14.885
BLOCK00/SES001/SA001S15	SES104	-2.62028	12.2647	14.885
BLOCK00/SES001/SA001S15	SES106	-1.71054	13.1745	14.885
BLOCK00/SES001/SA001S15	SES206	-1.69648	13.1885	14.885
BLOCK00/SES001/SA001S24	SES062	-2.71087	10.3277	13.0386
BLOCK00/SES001/SA001S24	SES082	-2.33875	10.6999	13.0386
BLOCK00/SES001/SA001S24	SES087	-2.10762	10.931	13.0386
BLOCK00/SES001/SA001S24	SES206	-2.22007	10.8186	13.0386
BLOCK00/SES001/SA001S27	SES062	-1.66829	13.4506	15.1189
BLOCK00/SES001/SA001S27	SES082	-2.03479	13.0841	15.1189
BLOCK00/SES001/SA001S27	SES087	-1.43939	13.6795	15.1189
BLOCK00/SES001/SA001S27	SES206	-1.79568	13.3233	15.1189
BLOCK00/SES001/SA001S29	SES062	-2.99396	10.4284	13.4224
BLOCK00/SES001/SA001S29	SES082	-1.62938	11.793	13.4224
BLOCK00/SES001/SA001S29	SES158	-1.04386	12.3785	13.4224
BLOCK00/SES001/SA001S29	SES206	-2.26217	11.1602	13.4224
BLOCK00/SES003/SA003S11	SES002	-0.816854	13.7579	14.5748
BLOCK00/SES003/SA003S11	SES019	-1.64728	12.9275	14.5748
BLOCK00/SES003/SA003S11	SES082	-0.564816	14.01	14.5748
BLOCK00/SES003/SA003S11	SES125	-1.55073	13.024	14.5748
BLOCK00/SES003/SA003S15	SES016	-1.94067	13.476	15.4167
BLOCK00/SES003/SA003S15	SES019	-1.59486	13.8218	15.4167
BLOCK00/SES003/SA003S15	SES062	-1.9165	13.5002	15.4167
BLOCK00/SES003/SA003S15	SES206	-1.41751	13.9992	15.4167
BLOCK00/SES003/SA003S22	SES002	-1.93569	13.1557	15.0914
BLOCK00/SES003/SA003S22	SES062	-1.01643	14.075	15.0914
BLOCK00/SES003/SA003S22	SES082	-2.07315	13.0183	15.0914
BLOCK00/SES003/SA003S22	SES087	-1.82658	13.2648	15.0914
BLOCK00/SES003/SA003S25	SES062	-3.20732	10.8564	14.0638
BLOCK00/SES003/SA003S25	SES082	-1.19959	12.8642	14.0638
BLOCK00/SES003/SA003S25	SES087	-0.876697	13.1871	14.0638
BLOCK00/SES003/SA003S25	SES206	-1.6813	12.3825	14.0638
BLOCK00/SES003/SA003S29	SES002	-1.42874	12.7298	14.1585
BLOCK00/SES003/SA003S29	SES062	-2.80205	11.3565	14.1585
BLOCK00/SES003/SA003S29	SES082	-1.28411	12.8744	14.1585
BLOCK00/SES003/SA003S29	SES087	-1.81923	12.3393	14.1585
BLOCK00/SES004/SA004S12	SES083	-2.25233	11.8847	14.1371
BLOCK00/SES004/SA004S12	SES148	-2.19913	11.9379	14.1371
BLOCK00/SES004/SA004S12	SES172	-0.834322	13.3027	14.1371
BLOCK00/SES004/SA004S12	SES292	-1.64334	12.4937	14.1371
BLOCK00/SES004/SA004S17	SES083	-2.58041	11.6773	14.2577
BLOCK00/SES004/SA004S17	SES162	-1.53435	12.7234	14.2577
BLOCK00/SES004/SA004S17	SES172	-1.35233	12.9054	14.2577
BLOCK00/SES004/SA004S17	SES292	-2.17994	12.0778	14.2577
BLOCK00/SES004/SA004S24	SES083	-2.28816	12.219	14.5072
BLOCK00/SES004/SA004S24	SES148	-2.64679	11.8604	14.5072
BLOCK00/SES004/SA004S24	SES172	-0.909389	13.5978	14.5072
BLOCK00/SES004/SA004S24	SES292	-1.34774	13.1595	14.5072
BLOCK00/SES004/SA004S26	SES083	-2.67377	11.7585	14.4322
BLOCK00/SES004/SA004S26	SES127	-2.12142	12.3108	14.4322
BLOCK00/SES004/SA004S26	SES148	-4.12448	10.3078	14.4322
BLOCK00/SES004/SA004S26	SES292	-2.58299	11.8492	14.4322
BLOCK00/SES004/SA004S28	SES083	-1.88413	13.9081	15.7922
BLOCK00/SES004/SA004S28	SES127	-1.73513	14.0571	15.7922
BLOCK00/SES004/SA004S28	SES187	-1.20017	14.5921	15.7922
BLOCK00/SES004/SA004S28	SES292	-2.13707	13.6552	15.7922
BLOCK00/SES006/SA006S10	SES014	-3.22923	8.18737	11.4166
BLOCK00/SES006/SA006S10	SES158	-1.95798	9.45861	11.4166
BLOCK00/SES006/SA006S10	SES226	-4.75381	6.66278	11.4166
BLOCK00/SES006/SA006S10	SES270	-1.36803	10.0486	11.4166
BLOCK00/SES006/SA006S11	SES158	-1.76036	9.9199	11.6803
BLOCK00/SES006/SA006S11	SES226	-3.24475	8.4355	11.6803
BLOCK00/SES006/SA006S11	SES270	-1.40574	10.2745	11.6803
BLOCK00/SES006/SA006S11	SES275	-2.04841	9.63185	11.6803
BLOCK00/SES006/SA006S23	SES062	-3.10172	10.5619	13.6636
BLOCK00/SES006/SA006S23	SES105	-3.70687	9.95674	13.6636
BLOCK00/SES006/SA006S23	SES158	-1.99117	11.6724	13.6636
BLOCK00/SES006/SA006S23	SES275	-2.12144	11.5422	13.6636
BLOCK00/SES006/SA006S26	SES104	-3.53333	9.4202	12.9535
BLOCK00/SES006/SA006S26	SES158	-1.45441	11.4991	12.9535
BLOCK00/SES006/SA006S26	SES270	-0.615354	12.3382	12.9535
BLOCK00/SES006/SA006S26	SES275	-2.08343	10.8701	12.9535
BLOCK00/SES006/SA006S28	SES007	-3.05391	8.80468	11.8586
BLOCK00/SES006/SA006S28	SES105	-3.10637	8.75222	11.8586
BLOCK00/SES006/SA006S28	SES158	-1.71678	10.1418	11.8586
BLOCK00/SES006/SA006S28	SES275	-2.65927	9.19931	11.8586
BLOCK00/SES009/SA009S12	SES083	-3.04835	12.7218	15.7702
BLOCK00/SES009/SA009S12	SES148	-2.86976	12.9004	15.7702
BLOCK00/SES009/SA009S12	SES177	-1.34904	14.4211	15.7702
BLOCK00/SES009/SA009S12	SES292	-1.69878	14.0714	15.7702
BLOCK00/SES009/SA009S15	SES007	-0.485474	15.9344	16.4198
BLOCK00/SES009/SA009S15	SES099	-3.99598	12.4239	16.4198
BLOCK00/SES009/SA009S15	SES148	-2.80303	13.6168	16.4198
BLOCK00/SES009/SA009S15	SES172	-1.65559	14.7642	16.4198
BLOCK00/SES009/SA009S24	SES146	-1.15894	14.9805	16.1394
BLOCK00/SES009/SA009S24	SES148	-2.671	13.4684	16.1394
BLOCK00/SES009/SA009S24	SES177	-0.46901	15.6704	16.1394
BLOCK00/SES009/SA009S24	SES292	-1.49967	14.6397	16.1394
BLOCK00/SES009/SA009S26	SES083	-2.46758	12.7942	15.2618
BLOCK00/SES009/SA009S26	SES101	-2.63358	12.6282	15.2618
BLOCK00/SES009/SA009S26	SES120	-1.58066	13.6811	15.2618
BLOCK00/SES009/SA009S26	SES177	-0.861807	14.4	15.2618
BLOCK00/SES009/SA009S29	SES083	-2.53561	13.6943	16.2299
BLOCK00/SES009/SA009S29	SES101	-2.32067	13.9092	16.2299
BLOCK00/SES009/SA009S29	SES177	-1.00105	15.2288	16.2299
BLOCK00/SES009/SA009S29	SES292	-1.4401	14.7898	16.2299
BLOCK01/SES011/SA011S10	SES019	-1.40033	13.6139	15.0142
BLOCK01/SES011/SA011S10	SES042	-0.20728	14.8069	15.0142
BLOCK01/SES011/SA011S10	SES082	-2.00656	13.0077	15.0142
BLOCK01/SES011/SA011S10	SES206	-1.36234	13.6519	15.0142
BLOCK01/SES011/SA011S11	SES019	-1.85422	12.114	13.9682
BLOCK01/SES011/SA011S11	SES042	-1.11472	12.8535	13.9682
BLOCK01/SES011/SA011S11	SES082	-2.15884	11.8094	13.9682
BLOCK01/SES011/SA011S11	SES206	-1.85548	12.1128	13.9682
BLOCK01/SES011/SA011S22	SES019	-0.933816	12.8299	13.7637
BLOCK01/SES011/SA011S22	SES042	-0.0201521	13.7436	13.7637
BLOCK01/SES011/SA011S22	SES082	-1.88591	11.8778	13.7637
BLOCK01/SES011/SA011S22	SES206	-1.76388	11.9999	13.7637
BLOCK01/SES011/SA011S24	SES019	-1.67537	12.8425	14.5179
BLOCK01/SES011/SA011S24	SES042	0.13492	14.6528	14.5179
BLOCK01/SES011/SA011S24	SES104	-1.56076	12.9572	14.5179
BLOCK01/SES011/SA011S24	SES206	-1.3799	13.138	14.5179
BLOCK01/SES011/SA011S27	SES082	-0.29621	13.9169	14.2131
BLOCK01/SES011/SA011S27	SES087	-1.91427	12.2988	14.2131
BLOCK01/SES011/SA011S27	SES125	-1.25844	12.9546	14.2131
BLOCK01/SES011/SA011S27	SES206	-1.51335	12.6997	14.2131
BLOCK01/SES012/SA012S11	SES007	-1.0748	15.4995	16.5743
BLOCK01/SES012/SA012S11	SES082	-1.67676	14.8976	16.5743
BLOCK01/SES012/SA012S11	SES083	-1.7466	14.8277	16.5743
BLOCK01/SES012/SA012S11	SES206	-1.65658	14.9178	16.5743
BLOCK01/SES012/SA012S14	SES082	-0.980384	15.0158	15.9962
BLOCK01/SES012/SA012S14	SES087	-2.15441	13.8418	15.9962
BLOCK01/SES012/SA012S14	SES206	-1.0963	14.8999	15.9962
BLOCK01/SES012/SA012S14	SES292	-1.23361	14.7626	15.9962
BLOCK01/SES012/SA012S24	SES082	-0.549314	14.4672	15.0165
BLOCK01/SES012/SA012S24	SES087	-2.16512	12.8514	15.0165
BLOCK01/SES012/SA012S24	SES120	-2.12251	12.894	15.0165
BLOCK01/SES012/SA012S24	SES206	-0.933235	14.0832	15.0165
BLOCK01/SES012/SA012S26	SES019	-4.17644	12.6142	16.7906
BLOCK01/SES012/SA012S26	SES082	-2.51846	14.2722	16.7906
BLOCK01/SES012/SA012S26	SES206	-0.788635	16.002	16.7906
BLOCK01/SES012/SA012S26	SES292	-1.23	15.5606	16.7906
